Date,Open,High,Low,Close,Adj Close,Volume
7-Mar-16,1.1676,1.2273,1.1597,1.2225,1.2225,61719
4-Mar-16,1.1217,1.1665,1.1137,1.1613,1.1613,53936
3-Mar-16,1.1098,1.13,1.0992,1.1202,1.1202,55578
2-Mar-16,1.0921,1.125,1.0866,1.1065,1.1065,55494
1-Mar-16,1.097,1.118,1.0843,1.0995,1.0995,46526
29-Feb-16,1.0565,1.0926,1.045,1.076,1.076,52336
26-Feb-16,1.062,1.1107,1.0477,1.0512,1.0512,20517
25-Feb-16,1.0535,1.0794,1.025,1.07,1.07,21161
24-Feb-16,1.0175,1.0624,1.0005,1.0594,1.0594,30539
23-Feb-16,1.0542,1.0694,1.0117,1.0221,1.0221,28399
22-Feb-16,1.0316,1.0759,1.0246,1.0551,1.0551,33048
19-Feb-16,1.0775,1.0822,1.0217,1.0255,1.0255,33388
18-Feb-16,1.0992,1.1155,1.07,1.0792,1.0792,39246
17-Feb-16,1.032,1.0995,1.0155,1.0879,1.0879,53078
16-Feb-16,1.0577,1.1145,1.0227,1.027,1.027,69411
12-Feb-16,1.0049,1.0739,1.0044,1.0693,1.0693,62343
11-Feb-16,0.9773,1.0146,0.961,0.9791,0.9791,58512
10-Feb-16,0.9891,1.0035,0.9672,0.9749,0.9749,60435
9-Feb-16,1.051,1.0581,0.972,0.9749,0.9749,70590
8-Feb-16,1.0619,1.0806,1.0409,1.0464,1.0464,61569
5-Feb-16,1.0772,1.0873,1.0542,1.059,1.059,59563
4-Feb-16,1.095,1.1181,1.015,1.0805,1.0805,68919
3-Feb-16,1.0065,1.0944,1.0025,1.0786,1.0786,63488
2-Feb-16,1.0405,1.0462,0.9859,1.0109,1.0109,64270
1-Feb-16,1.0836,1.0865,1.0246,1.0365,1.0365,64107
29-Jan-16,1.0477,1.0657,1.0279,1.0551,1.0551,61349
28-Jan-16,1.022,1.0956,1.0142,1.0309,1.0309,23465
27-Jan-16,0.9551,1.0309,0.9521,1.0252,1.0252,19019
26-Jan-16,0.9253,0.9903,0.9026,0.9677,0.9677,27458
25-Jan-16,1,1.014,0.9236,0.9353,0.9353,30070
22-Jan-16,0.9095,1,0.9018,0.9957,0.9957,31239
21-Jan-16,0.8657,0.9267,0.8487,0.8975,0.8975,29757
20-Jan-16,0.9047,0.92,0.8538,0.8657,0.8657,49786
19-Jan-16,0.9324,0.9553,0.9055,0.9087,0.9087,60196
15-Jan-16,0.9869,0.987,0.9328,0.9343,0.9343,68107
14-Jan-16,0.966,0.99,0.9537,0.9808,0.9808,56761
13-Jan-16,0.988,1.0061,0.9597,0.9694,0.9694,55592
12-Jan-16,1.008,1.0373,0.9837,0.9901,0.9901,63372
11-Jan-16,1.0478,1.053,1.0066,1.0149,1.0149,66646
8-Jan-16,1.0669,1.0853,1.0347,1.0521,1.0521,68148
7-Jan-16,1.0907,1.1005,1.0454,1.0656,1.0656,70900
6-Jan-16,1.1309,1.1393,1.072,1.0807,1.0807,75095
5-Jan-16,1.1346,1.1481,1.1191,1.1253,1.1253,63051
4-Jan-16,1.1375,1.1827,1.1125,1.1264,1.1264,66474
31-Dec-15,1.08,1.1247,1.0704,1.1007,1.1007,48627
30-Dec-15,1.1186,1.1245,1.0779,1.0791,1.0791,15634
29-Dec-15,1.086,1.1388,1.0854,1.1295,1.1295,20074
28-Dec-15,1.1009,1.116,1.082,1.0904,1.0904,17636
24-Dec-15,1.1308,1.135,1.095,1.1009,1.1009,16357
23-Dec-15,1.0914,1.145,1.09,1.1192,1.1192,25755
22-Dec-15,1.0967,1.125,1.084,1.0876,1.0876,34417
21-Dec-15,1.1055,1.1126,1.0813,1.1004,1.1004,30855
18-Dec-15,1.1065,1.1448,1.0911,1.1071,1.1071,51248
17-Dec-15,1.1204,1.1384,1.0995,1.1053,1.1053,46038
16-Dec-15,1.1379,1.1596,1.1066,1.1122,1.1122,71473
15-Dec-15,1.1211,1.1914,1.1124,1.1467,1.1467,68590
14-Dec-15,1.145,1.1585,1.0874,1.1277,1.1277,81500
11-Dec-15,1.2155,1.2179,1.1367,1.1456,1.1456,94659
10-Dec-15,1.2475,1.2544,1.214,1.2251,1.2251,65682
9-Dec-15,1.2557,1.2749,1.2277,1.2389,1.2389,62397
8-Dec-15,1.2802,1.2893,1.2462,1.2592,1.2592,60129
7-Dec-15,1.3494,1.3512,1.2759,1.2796,1.2796,74857
4-Dec-15,1.369,1.3839,1.3279,1.3424,1.3424,57163
3-Dec-15,1.3149,1.3924,1.3149,1.3586,1.3586,88457
2-Dec-15,1.3605,1.3741,1.3033,1.3049,1.3049,91033
1-Dec-15,1.3613,1.3898,1.3516,1.369,1.369,79940
30-Nov-15,1.356,1.3869,1.3217,1.3369,1.3369,70467
27-Nov-15,1.4027,1.403,1.35,1.3524,1.3524,12075
25-Nov-15,1.3967,1.4079,1.3743,1.4027,1.4027,23693
24-Nov-15,1.3801,1.415,1.3774,1.3997,1.3997,31109
23-Nov-15,1.3651,1.4041,1.3454,1.3743,1.3743,33564
20-Nov-15,1.3775,1.3965,1.3624,1.3713,1.3713,37124
19-Nov-15,1.3807,1.3971,1.3688,1.3718,1.3718,38132
18-Nov-15,1.3814,1.4028,1.3632,1.3804,1.3804,41318
17-Nov-15,1.3926,1.405,1.3663,1.3681,1.3681,56924
16-Nov-15,1.3865,1.3989,1.3508,1.3851,1.3851,52051
13-Nov-15,1.4069,1.44,1.3773,1.3813,1.3813,53955
12-Nov-15,1.4521,1.465,1.4057,1.4066,1.4066,69552
11-Nov-15,1.4776,1.4986,1.4435,1.4477,1.4477,55667
10-Nov-15,1.4795,1.5011,1.4682,1.4865,1.4865,50692
9-Nov-15,1.4958,1.522,1.4745,1.4774,1.4774,65693
6-Nov-15,1.4891,1.5121,1.4812,1.4896,1.4896,65459
5-Nov-15,1.5187,1.5169,1.4857,1.4872,1.4872,55311
4-Nov-15,1.5678,1.5816,1.5019,1.5035,1.5035,75794
3-Nov-15,1.5092,1.5796,1.5037,1.566,1.566,82223
2-Nov-15,1.5129,1.5271,1.4951,1.5069,1.5069,47604
30-Oct-15,1.4675,1.5071,1.4675,1.4994,1.4994,55896
29-Oct-15,1.483,1.4956,1.415,1.4748,1.4748,16275
28-Oct-15,1.43,1.4971,1.4232,1.4839,1.4839,20671
27-Oct-15,1.4272,1.4346,1.4079,1.4244,1.4244,29406
26-Oct-15,1.4562,1.48,1.4235,1.4259,1.4259,30179
23-Oct-15,1.4764,1.491,1.45,1.4544,1.4544,36835
22-Oct-15,1.452,1.48,1.4506,1.465,1.465,28434
21-Oct-15,1.4427,1.4618,1.4295,1.45,1.45,32223
20-Oct-15,1.4579,1.4628,1.4311,1.4487,1.4487,32580
19-Oct-15,1.4953,1.5024,1.4481,1.4491,1.4491,41515
16-Oct-15,1.4956,1.5044,1.4726,1.4966,1.4966,37343
15-Oct-15,1.4796,1.4989,1.4492,1.4863,1.4863,59402
14-Oct-15,1.4766,1.4937,1.4681,1.4833,1.4833,47835
13-Oct-15,1.5156,1.5215,1.4685,1.4708,1.4708,78510
12-Oct-15,1.5907,1.608,1.5005,1.5024,1.5024,78230
9-Oct-15,1.607,1.6379,1.5375,1.5909,1.5909,66736
8-Oct-15,1.5911,1.6139,1.5697,1.6018,1.6018,57194
7-Oct-15,1.6191,1.6344,1.52,1.5796,1.5796,66795
6-Oct-15,1.5482,1.6189,1.5384,1.6115,1.6115,60363
5-Oct-15,1.5243,1.5682,1.5131,1.5483,1.5483,50811
2-Oct-15,1.527,1.5418,1.4908,1.5199,1.5199,62713
1-Oct-15,1.5395,1.5817,1.5179,1.5198,1.5198,75474
30-Sep-15,1.5001,1.5193,1.4949,1.5126,1.5126,51383
29-Sep-15,1.4775,1.516,1.4762,1.4976,1.4976,19429
28-Sep-15,1.5157,1.5168,1.4742,1.4772,1.4772,24586
25-Sep-15,1.5282,1.5457,1.5046,1.5225,1.5225,27739
24-Sep-15,1.5156,1.5302,1.5014,1.5237,1.5237,19585
23-Sep-15,1.5344,1.578,1.5034,1.5056,1.5056,30780
22-Sep-15,1.5092,1.5364,1.4802,1.532,1.532,36778
21-Sep-15,1.4921,1.5242,1.4891,1.514,1.514,35531
18-Sep-15,1.5373,1.5494,1.4838,1.4907,1.4907,47490
17-Sep-15,1.5572,1.5572,1.5111,1.5297,1.5297,43680
16-Sep-15,1.5041,1.5638,1.4957,1.5414,1.5414,52037
15-Sep-15,1.511,1.516,1.4889,1.5,1.5,47690
14-Sep-15,1.5464,1.5531,1.5012,1.5035,1.5035,47996
11-Sep-15,1.5694,1.5804,1.5259,1.55,1.55,52888
10-Sep-15,1.5402,1.5925,1.5226,1.5747,1.5747,51872
9-Sep-15,1.5933,1.6043,1.5362,1.5386,1.5386,64324
8-Sep-15,1.5928,1.62,1.5523,1.5938,1.5938,59456
4-Sep-15,1.6165,1.6298,1.5874,1.596,1.596,52541
3-Sep-15,1.6092,1.6643,1.5926,1.6188,1.6188,56863
2-Sep-15,1.5594,1.6222,1.5419,1.6092,1.6092,64868
1-Sep-15,1.6722,1.6762,1.5528,1.5779,1.5779,80263
31-Aug-15,1.564,1.6865,1.5326,1.6736,1.6736,91201
28-Aug-15,1.5045,1.5997,1.456,1.5764,1.5764,22928
27-Aug-15,1.3973,1.5029,1.3809,1.496,1.496,24343
26-Aug-15,1.4017,1.4053,1.3745,1.3809,1.3809,31361
25-Aug-15,1.3996,1.5507,1.3869,1.3952,1.3952,31428
24-Aug-15,1.46,1.4653,1.3845,1.3929,1.3929,34667
21-Aug-15,1.489,1.4949,1.4507,1.4624,1.4624,27676
20-Aug-15,1.5085,1.5203,1.486,1.4956,1.4956,31014
19-Aug-15,1.5525,1.5641,1.5039,1.518,1.518,51572
18-Aug-15,1.5481,1.5645,1.5375,1.5586,1.5586,40905
17-Aug-15,1.5497,1.5741,1.5381,1.5548,1.5548,47250
14-Aug-15,1.5705,1.5745,1.5306,1.5579,1.5579,44422
13-Aug-15,1.5939,1.6031,1.5593,1.5687,1.5687,51814
12-Aug-15,1.5602,1.5978,1.5511,1.5869,1.5869,67213
11-Aug-15,1.584,1.6051,1.543,1.5629,1.5629,61598
10-Aug-15,1.5436,1.6007,1.5361,1.5921,1.5921,67683
7-Aug-15,1.5544,1.5595,1.5322,1.5436,1.5436,64406
6-Aug-15,1.5406,1.56,1.5276,1.5499,1.5499,63492
5-Aug-15,1.5547,1.5693,1.5212,1.5385,1.5385,49918
4-Aug-15,1.5358,1.5616,1.534,1.5475,1.5475,51262
3-Aug-15,1.5785,1.59,1.5283,1.5305,1.5305,58606
31-Jul-15,1.5955,1.6075,1.5739,1.584,1.584,55942
30-Jul-15,1.5985,1.6214,1.5949,1.5982,1.5982,11816
29-Jul-15,1.5906,1.6214,1.5797,1.5983,1.5983,14515
28-Jul-15,1.581,1.6244,1.5699,1.6044,1.6044,21276
27-Jul-15,1.6241,1.635,1.5839,1.5956,1.5956,21899
24-Jul-15,1.6613,1.6637,1.6275,1.6302,1.6302,25574
23-Jul-15,1.6649,1.6805,1.6491,1.6546,1.6546,25182
22-Jul-15,1.6784,1.6864,1.6622,1.6717,1.6717,30854
21-Jul-15,1.6529,1.6841,1.6468,1.6784,1.6784,36009
20-Jul-15,1.6589,1.6727,1.6422,1.6584,1.6584,41648
17-Jul-15,1.666,1.6807,1.6538,1.6641,1.6641,44962
16-Jul-15,1.6764,1.6845,1.6645,1.6662,1.6662,53184
15-Jul-15,1.7275,1.7316,1.6644,1.6693,1.6693,60182
14-Jul-15,1.7156,1.7328,1.6838,1.7253,1.7253,49340
13-Jul-15,1.7331,1.7462,1.678,1.7187,1.7187,60475
10-Jul-15,1.7255,1.7612,1.7203,1.7399,1.7399,53376
9-Jul-15,1.7191,1.7599,1.7157,1.736,1.736,55958
8-Jul-15,1.715,1.7296,1.6863,1.7152,1.7152,63042
7-Jul-15,1.72,1.7368,1.6721,1.7113,1.7113,77873
6-Jul-15,1.7912,1.855,1.705,1.7089,1.7089,74520
2-Jul-15,1.8444,1.8747,1.8309,1.8399,1.8399,53225
1-Jul-15,1.8835,1.8835,1.8316,1.8393,1.8393,63725
30-Jun-15,1.84,1.8952,1.837,1.8866,1.8866,57767
29-Jun-15,1.85,1.8687,1.8191,1.8366,1.8366,19271
26-Jun-15,1.8651,1.8779,1.8487,1.8628,1.8628,19387
25-Jun-15,1.8802,1.8876,1.8525,1.8623,1.8623,19584
24-Jun-15,1.924,1.9304,1.8632,1.8761,1.8761,23772
23-Jun-15,1.866,1.9269,1.8627,1.9112,1.9112,32891
22-Jun-15,1.868,1.8829,1.8417,1.8694,1.8694,25310
19-Jun-15,1.9181,1.9203,1.8538,1.8669,1.8669,34307
18-Jun-15,1.91,1.933,1.8992,1.9152,1.9152,36013
17-Jun-15,1.886,1.9488,1.8703,1.9098,1.9098,72918
16-Jun-15,1.8703,1.8885,1.8603,1.8849,1.8849,46365
15-Jun-15,1.8888,1.8888,1.8556,1.8703,1.8703,51656
12-Jun-15,1.9159,1.9193,1.8852,1.8892,1.8892,46010
11-Jun-15,1.9412,1.9526,1.9103,1.921,1.921,55882
10-Jun-15,1.9215,1.9539,1.9184,1.9459,1.9459,69618
9-Jun-15,1.8558,1.9286,1.8554,1.9179,1.9179,68407
8-Jun-15,1.8634,1.8683,1.85,1.8548,1.8548,52546
5-Jun-15,1.8435,1.8733,1.8185,1.8696,1.8696,69513
4-Jun-15,1.8913,1.8958,1.84,1.8439,1.8439,61034
3-Jun-15,1.941,1.9422,1.8835,1.8918,1.8918,69393
2-Jun-15,1.9259,1.9517,1.9192,1.9455,1.9455,54215
1-Jun-15,1.95,1.9573,1.918,1.9264,1.9264,52283
29-May-15,1.8776,1.9618,1.8767,1.9553,1.9553,79486
28-May-15,1.859,1.8805,1.8429,1.8704,1.8704,24321
27-May-15,1.9043,1.9148,1.8543,1.8566,1.8566,21186
26-May-15,1.9585,1.9781,1.897,1.9002,1.9002,32481
22-May-15,1.983,1.9843,1.9477,1.9525,1.9525,28669
21-May-15,1.9425,1.996,1.9385,1.9859,1.9859,27416
20-May-15,1.9375,1.9572,1.9321,1.946,1.946,35131
19-May-15,1.9876,1.9919,1.925,1.9292,1.9292,41898
18-May-15,2.0048,2.0291,1.9816,1.9868,1.9868,45322
15-May-15,2.004,2.0149,1.9648,2.0048,2.0048,50012
14-May-15,1.9992,2.0294,1.9855,2.0056,2.0056,58206
13-May-15,2.0105,2.0296,1.9965,2.0051,2.0051,53384
12-May-15,1.9425,2.0126,1.9408,1.9989,1.9989,68310
11-May-15,1.9537,1.9667,1.9313,1.9454,1.9454,47397
8-May-15,1.9635,1.9752,1.9282,1.9537,1.9537,62012
7-May-15,2.0096,2.0304,1.953,1.9617,1.9617,61882
6-May-15,2.0189,2.0572,2.0014,2.0161,2.0161,62010
5-May-15,1.9802,2.0395,1.9738,2.0145,2.0145,51937
4-May-15,1.98,1.9939,1.965,1.9787,1.9787,47120
1-May-15,1.9825,1.9889,1.9553,1.9822,1.9822,49876
30-Apr-15,1.9427,1.9825,1.9415,1.9763,1.9763,55001
29-Apr-15,1.9125,1.9661,1.9051,1.9481,1.9481,20716
28-Apr-15,1.9204,1.9383,1.9049,1.9166,1.9166,21066
27-Apr-15,1.9329,1.9351,1.9076,1.9214,1.9214,18060
24-Apr-15,1.924,1.9395,1.913,1.9283,1.9283,20537
23-Apr-15,1.8705,1.945,1.86,1.9239,1.9239,23912
22-Apr-15,1.8508,1.8816,1.8382,1.8708,1.8708,21828
21-Apr-15,1.8819,1.8839,1.844,1.8532,1.8532,28766
20-Apr-15,1.8888,1.9029,1.8456,1.8771,1.8771,31637
17-Apr-15,1.9068,1.9136,1.8757,1.8824,1.8824,44213
16-Apr-15,1.8767,1.9265,1.8609,1.908,1.908,40148
15-Apr-15,1.81,1.8921,1.809,1.8888,1.8888,53793
14-Apr-15,1.7848,1.822,1.7835,1.8017,1.8017,70751
13-Apr-15,1.7745,1.8147,1.7654,1.7833,1.7833,76924
10-Apr-15,1.7323,1.7759,1.7174,1.7661,1.7661,62396
9-Apr-15,1.7114,1.7666,1.7064,1.7268,1.7268,55435
8-Apr-15,1.7666,1.7741,1.6958,1.6981,1.6981,64905
7-Apr-15,1.7643,1.7891,1.7387,1.7838,1.7838,44959
6-Apr-15,1.6903,1.7762,1.6825,1.7643,1.7643,43938
2-Apr-15,1.7369,1.7489,1.6653,1.6825,1.6825,65111
1-Apr-15,1.7072,1.7661,1.697,1.7469,1.7469,58030
31-Mar-15,1.7304,1.7323,1.6987,1.7179,1.7179,56559
30-Mar-15,1.7237,1.7388,1.7079,1.7312,1.7312,21417
27-Mar-15,1.7863,1.7903,1.7194,1.7275,1.7275,24394
26-Mar-15,1.7225,1.8013,1.7211,1.7876,1.7876,20897
25-Mar-15,1.709,1.7427,1.695,1.7283,1.7283,23814
24-Mar-15,1.7324,1.7592,1.6962,1.7065,1.7065,34797
23-Mar-15,1.7356,1.7552,1.706,1.7307,1.7307,26964
20-Mar-15,1.7226,1.7431,1.6943,1.7343,1.7343,18936
19-Mar-15,1.7818,1.7818,1.7074,1.7223,1.7223,33515
18-Mar-15,1.6894,1.7923,1.6792,1.7725,1.7725,47000
17-Mar-15,1.7094,1.7094,1.669,1.6939,1.6939,44330
16-Mar-15,1.7065,1.7182,1.6688,1.6986,1.6986,51964
13-Mar-15,1.7792,1.7855,1.7085,1.713,1.713,45384
12-Mar-15,1.8375,1.8424,1.764,1.7791,1.7791,57613
11-Mar-15,1.8145,1.8331,1.7901,1.8204,1.8204,64035
10-Mar-15,1.8401,1.8481,1.7984,1.8135,1.8135,61060
9-Mar-15,1.865,1.8827,1.837,1.8398,1.8398,61542
6-Mar-15,1.8848,1.901,1.8586,1.869,1.869,60379
5-Mar-15,1.8919,1.9114,1.8702,1.8773,1.8773,56959
4-Mar-15,1.9369,1.9369,1.878,1.9013,1.9013,76346
3-Mar-15,1.901,1.9534,1.8901,1.9395,1.9395,66977
2-Mar-15,1.9745,1.9745,1.8831,1.8873,1.8873,64048
27-Feb-15,2.172,2.3514,2.1655,2.2989,2.2989,64458
26-Feb-15,2.1191,2.1872,2.075,2.1358,2.1358,19999
25-Feb-15,2.012,2.1115,1.997,2.1036,2.1036,21445
24-Feb-15,2.21,2.21,1.9981,2.0289,2.0289,28934
23-Feb-15,2.1343,2.2436,2.1297,2.2179,2.2179,33994
20-Feb-15,1.9935,2.1368,1.9901,2.1118,2.1118,41814
19-Feb-15,1.9433,2.0095,1.9194,1.9938,1.9938,43293
18-Feb-15,1.9696,1.9765,1.9337,1.9594,1.9594,56862
17-Feb-15,1.9805,2.0032,1.9378,1.9774,1.9774,69314
13-Feb-15,1.919,1.9821,1.9139,1.9714,1.9714,78272
12-Feb-15,1.8278,1.9284,1.82,1.9137,1.9137,85531
11-Feb-15,1.8468,1.8512,1.7886,1.8141,1.8141,70480
10-Feb-15,1.8645,1.8717,1.8224,1.8327,1.8327,62948
9-Feb-15,1.8384,1.902,1.8304,1.8729,1.8729,66505
6-Feb-15,1.8157,1.8669,1.807,1.8391,1.8391,64500
5-Feb-15,1.772,1.8372,1.7418,1.8059,1.8059,64465
4-Feb-15,1.8298,1.8522,1.7485,1.7666,1.7666,68864
3-Feb-15,1.7675,1.8747,1.7655,1.8465,1.8465,69544
2-Feb-15,1.6907,1.777,1.6733,1.7575,1.7575,70834
30-Jan-15,1.6195,1.7197,1.605,1.6863,1.6863,71418
29-Jan-15,1.6222,1.6435,1.6122,1.6184,1.6184,28639
28-Jan-15,1.6532,1.6552,1.6225,1.6318,1.6318,29988
27-Jan-15,1.6398,1.6655,1.621,1.6628,1.6628,23148
26-Jan-15,1.6459,1.6857,1.63,1.6398,1.6398,37690
23-Jan-15,1.6427,1.6716,1.638,1.6467,1.6467,29672
22-Jan-15,1.6377,1.684,1.6336,1.6379,1.6379,31993
21-Jan-15,1.6309,1.6618,1.6168,1.6464,1.6464,36773
20-Jan-15,1.6656,1.6679,1.6192,1.6266,1.6266,46058
16-Jan-15,1.6155,1.672,1.6113,1.6656,1.6656,43056
15-Jan-15,1.648,1.717,1.6127,1.6233,1.6233,55561
14-Jan-15,1.623,1.6646,1.589,1.6552,1.6552,68967
13-Jan-15,1.6513,1.656,1.6031,1.633,1.633,71067
12-Jan-15,1.7033,1.7095,1.6471,1.6541,1.6541,58402
9-Jan-15,1.7088,1.7347,1.6753,1.703,1.703,70568
8-Jan-15,1.697,1.7195,1.6766,1.711,1.711,67237
7-Jan-15,1.702,1.7256,1.6715,1.6999,1.6999,75085
6-Jan-15,1.75,1.7629,1.7025,1.7262,1.7262,73014
5-Jan-15,1.7955,1.7996,1.7386,1.7492,1.7492,66059
2-Jan-15,1.8533,1.8774,1.7871,1.7957,1.7957,46068
